Country_code_A3;Name;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018
KGZ;Kyrgyzstan;10126,9051354574;9647,44073232939;8756,36198560963;7969,45868855837;7145,37939300444;6142,44317167448;5777,50370107585;5560,57792763045;5648,76496434766;5726,07576306257;5784,08069160967;5697,2375324312;5741,08649303432;5808,72516082751;5809,63693372448;5893,50816131923;5878,99058327698;6332,52180223844;6565,55800357362;7176,59982138904;7189,91089497924;7580,33819900034;7860,8447786746;8322,68501475449;8625,69950527017;8866,49667594875;8759,96850438004;8444,60520360445;8738,60889763318
KHM;Cambodia;25998,0085958644;25267,6558919114;25592,7665159224;26552,6625174647;24588,5631407468;27472,009797978;25094,4509077371;26484,1150517213;27598,5150109938;27339,3454983871;26247,7351774984;26983,0975206524;28177,7796743142;30349,2969085577;30068,7790609337;30598,8383131102;33149,7415544799;33484,8212662486;33519,4681919003;34450,2595677525;34167,3609592801;110921,643529175;109591,70374772;109242,254628385;109129,803954322;109111,303763872;61382,8714553276;62091,807124921;61348,9338621369
KIR;Kiribati;17,1688680539067;17,318205589941;17,5744896522099;17,6972641775964;17,7640067248359;17,9294977386947;18,2534668100075;18,6584038974349;18,9579207842372;19,1783221882372;20,5021239320982;20,6435542821313;22,1791206140649;22,5486145862654;22,9908762866213;24,3322869230005;25,0632692621442;24,9435597490945;26,5480523340468;26,8136118894895;27,6462762890086;31,1285124864962;30,7985972417192;31,1175523025641;30,7603954325115;32,0784078368532;32,9426368902961;33,5697612352493;34,2494002783903
KNA;Saint Kitts and Nevis;42,3569606968061;43,8877600016924;45,5988535737915;44,970985761202;46,24146301619;45,2891424069958;47,1182589799328;49,8551178028609;51,4479668012932;54,1277806437554;63,1178501964873;64,1807069768936;64,1137238038572;65,691843581492;69,2272780303542;65,6434975460046;60,8244368410433;63,9229804771065;66,2661014784369;67,4936483023607;66,4440549932981;71,5495244545885;66,4991748283007;66,6352710158364;66,1634966538588;66,7773614393378;68,5883920059791;60,83963377891;60,731893779033
KOR;Korea, Republic of;63514,1416009293;66748,104484616;69262,4571520803;73744,8566507447;78570,2096647117;82852,0202472506;87335,0212024483;90080,0691332539;80469,4457942769;82969,8658150115;87410,8648974686;90964,4392661641;91022,3990577711;90762,9829131633;91915,5375324651;90817,6597333917;91488,4369369676;93246,6070147709;90010,8677732274;90730,5168627708;95598,8394954212;96569,2775217935;96743,3460396792;97183,0999247022;94616,5305938157;95285,834458576;93739,4789848313;95191,9748141974;96123,3214158698
KWT;Kuwait;6002,04352228043;3830,37407142312;6200,9697350037;8097,85567439292;8831,87900996633;8962,87240892989;9304,00913320468;10036,9613004438;9607,15621168421;10148,3569679077;11428,5606715545;11982,5068041429;12788,3267199053;14211,8158217497;15148,311378235;16743,5968860032;17412,6729534731;17537,7424155418;18120,295400105;18610,0661314856;18483,6873261377;19456,4272109148;20109,7084628324;21451,8664501877;21946,1216358321;23270,1385109415;24607,2849046398;24963,4553668275;25789,4526742506
LAO;Lao People's Democratic Republic;19403,6853906975;19087,4705171172;19382,6808033879;19377,6779263946;19869,1553943224;19811,7925396129;20219,9909284012;20213,9953972998;20914,4877471655;20555,6593168102;20311,5237506152;21838,9656685676;22473,1686134253;22742,9928864615;24925,4730821312;23494,4025957499;23094,0246970756;24930,1924652396;23628,2095172776;24113,3700141918;25797,7345939677;24864,8472903051;25882,2867658935;26347,2508105283;26565,15692956;27205,5108959614;28545,4781727415;27903,2482967247;27501,2721327345
LBN;Lebanon;1991,73754973444;2277,82137386532;2436,41015908201;3039,09263723083;3101,97032452091;3541,84157772508;3618,47305574747;3810,52643578342;3721,50626685547;3814,36223616752;3858,58222290602;4098,05958185137;4238,40571464324;4386,75697716803;4627,63550213807;4651,26106584458;4683,62454301543;4523,542252195;4937,65004952745;5527,00108593225;5332,24451162593;5568,97698150936;6160,66760464041;6169,08898392129;6526,38868745145;6980,03342811203;7321,62133616218;7642,43677090234;7696,93466290346
LBR;Liberia;14717,6354342659;14647,8099857061;14629,0727239709;14580,9583137961;14573,0377033336;14583,0075363831;14543,365889328;14594,5524893429;14670,9392328726;14705,8513616624;14759,3135312011;14753,1337156798;14770,0556114585;14839,1414877611;14811,8681784971;14841,2186734223;15047,8202864513;14968,4133959941;15068,0750225686;15703,6732292383;15201,3283111338;15287,0058051388;15284,4425554187;15326,7082247952;15632,9955550312;16201,051259377;15529,7011146016;15518,3218586564;15525,0366679248
LBY;Libyan Arab Jamahiriya;10576,0650838166;10286,1538787454;9751,82948227261;9680,79088396866;11318,3145860702;12316,3362805971;13183,0735295383;12033,2362573473;11929,6689060843;12017,7616661262;12413,9120040565;12267,4810883628;12135,4369527963;13231,0224066017;13595,152341708;15250,0847003657;14964,5902718248;14430,8414877091;14282,6233009436;14438,6872125258;15405,8789675438;10708,5838477805;13950,1819294591;12950,4270776123;12016,868551413;11517,1833716986;11780,3699408244;13219,9092561733;13508,5129123809
LCA;Saint Lucia;100,709303394903;102,455473534169;104,22810034051;103,11259445467;106,603960857216;114,424606395113;119,081235732088;125,048451881476;134,192892457749;152,372611620331;167,98580496535;170,589356058638;161,935658758026;166,522638978051;167,111418145896;166,540702610642;162,866166214036;165,065568346416;166,027855228117;167,303631580618;167,556903223676;166,081605016966;175,152874554597;182,727882327352;189,586368512565;188,995549014051;192,486610861539;195,491059612573;196,186567617011
LKA;Sri Lanka;21138,8895772015;20127,6297359653;20208,1236926963;20692,0317377166;21341,1392926869;21077,912409804;19184,2354425659;19120,5602509846;18479,2682197704;19437,0112572689;19004,6180841584;16369,6589890331;16810,4312893406;17611,4198919648;16326,266868983;17985,6891967615;17963,4041435264;17400,2163984572;19409,7356291933;18696,1801273938;19968,6639492429;19993,6726463352;20103,4790191389;20868,9848522851;18773,099335113;20233,6592571607;20624,2852090745;18213,2998085058;20462,53833073
LSO;Lesotho;1679,24994862818;1683,74886131853;1871,18806280123;1835,15060336055;1779,03972633411;1718,35046961647;1630,29647845412;1579,67901446147;1459,11666826064;2008,48594521473;1932,04208824621;1951,43294178519;1795,11434523372;1814,20682777763;1787,89382640982;1945,97038600072;1891,61748199566;1919,42461146475;1862,90384131142;1871,33494730505;1864,85444971586;1883,41432562705;1916,53713908709;1813,06561125297;1797,64791913179;1771,35605512285;1741,63633200096;1897,63218891342;1841,62678453118
LTU;Lithuania;17521,8387392356;16733,8917042225;19197,4549950312;16379,1261054811;15458,9021704567;14873,6622209903;14812,9347216257;14690,968071966;14703,679370896;13907,4203078288;13787,3272164047;13590,6990458332;13809,6896094901;13944,8733062771;14160,1600041261;14288,4844097765;14523,7694816559;16176,3001146573;16484,2660749039;14944,6968428618;15210,1396193788;18141,4782433459;18421,0324260203;17771,0266034467;17987,9533939613;18497,030037563;17162,1667331917;17173,0340576778;16616,584183183
LUX;Luxembourg;1564,74349573585;1597,83153343217;1659,77108368451;1651,37792647642;1660,65010183145;1520,63034684968;1508,22821851147;1464,35899311438;1419,51554945593;1505,7119028314;1818,29371985964;1874,07285367731;1832,6794932737;1818,57808665923;1977,11141445584;2006,52634776516;1989,79525089586;1907,95591337383;1941,29084386342;1876,72122783984;1947,5840186929;1927,41233151548;1890,75154053066;1843,04995984606;1855,56950560691;1771,92201239407;1780,52722743553;1775,83061611208;1786,99866296462
LVA;Latvia;10109,7609014059;9374,36571608648;11007,0061600796;9738,8031530873;7800,9876383558;7096,74795051355;7040,63760239828;6845,07652057904;6683,33504797192;6497,58749159489;6297,76822585117;6366,78654202497;6500,41527618022;6619,89451653713;6751,43094741668;6888,98295586319;7133,51680674619;7257,97384771936;7104,62366827482;6885,29244398;7074,22022356026;7768,12277148171;7856,18863262494;7855,61308666105;7914,25789733573;8118,07914624851;8166,59538602181;7987,96938487581;7960,62807312625
MAC;Macao;138,54566177909;137,519345954491;147,047156908889;156,566349488158;158,101386660628;159,817953723738;173,828517469807;192,84759584096;202,478762672392;208,019300368166;157,299906450115;164,406536571639;172,612302415187;179,554930802608;200,741767103052;205,61547457736;203,576715058412;187,538995063508;178,816141604953;199,367310436415;179,774786998944;272,728396165526;259,40859570779;256,652918075395;241,2914543566;289,766574114719;280,518282003184;293,07094433743;300,27740561297
MAR;Morocco;21584,1424749852;21464,8832764925;21413,0533627929;20663,9880162394;21456,212295301;21850,0810653018;22509,2704780229;23611,5545583526;24097,9103792016;24928,7515233361;25712,9047788724;26838,597545579;27251,684169359;28038,7172945051;30375,999763558;30952,0688244329;31834,7402441017;32092,1785078546;32500,8943371761;33268,9443791751;34528,5397919385;37115,4528267257;37857,4667328366;40195,0093146975;41040,3938463018;41835,8574661968;41411,9144742273;43191,1349016849;43780,5362253415
MDA;Moldova, Republic of;7787,37745400218;7333,68776167583;6951,38665360458;6875,46917915935;6623,63922491146;6157,49046536077;5840,87426352931;5248,53454497191;4561,17060594419;4081,02547034157;3723,21070167401;4215,41154554582;4326,93750200619;4369,20661660152;4435,54851113027;4134,2079641356;4099,50788501957;3969,2996648779;3814,02053148203;3678,37137201661;3947,43597248395;3539,21737261987;3317,33078538465;3577,99743596546;3552,50439977417;3596,3390881447;3782,21429080687;3882,71118605842;4006,00334675283
MDG;Madagascar;54403,693205643;54330,7348125117;54547,206892015;54850,642148366;54504,4085892456;54701,5169461673;54798,8896385877;54863,40225799;55031,1387788488;55190,1806299152;54885,6572520362;49689,6051933299;48545,2753261354;48983,888020497;49417,2242384637;51887,7443522916;52123,0305330841;52314,4856782374;52601,3675331181;53030,6607877066;53443,0254998848;38667,3409670139;39016,5962446448;37914,836064916;38454,2538274788;38850,7582753719;36309,6559105817;35730,3453803845;36762,0056842763
MDV;Maldives;42,9341861408423;44,0984897085543;45,8707968655242;48,0330859207835;56,2615593119841;63,2675500995325;65,4582574268845;66,8612260860849;70,4360777130505;71,0305563760991;79,9268854359516;78,089460436422;86,3832329297804;85,0921870486642;97,6664981593476;95,8178310127792;107,577427987505;107,6245235699;118,392648945617;127,646901000639;136,857483156096;205,838091829209;229,989658720197;239,357285204895;271,109715246717;233,866662881165;240,589619697431;249,84032694522;256,68744799598
MEX;Mexico;194855,823548864;195160,472133051;195504,5958158;196861,766781881;199152,686925346;196666,075767916;200890,980802835;204860,825581172;214846,436614965;209485,873533198;211361,014947969;203155,135013217;204011,821402132;208904,179106514;209992,870097019;215093,519784102;219395,011296489;223483,54385477;225383,461773994;228209,542688153;229262,214046784;232558,443788667;233505,275930693;238331,600394372;240974,966170117;243527,960696879;248984,492949639;250047,223904701;251015,290831929
MHL;Marshall Islands;1,927756151216;1,976721503876;2,014546415924;2,042891689804;2,065420341768;2,084411942284;2,101207903116;2,11412807998;2,12467909122;2,132057288592;2,13699350718;2,1396223072;2,140229348936;2,14012516312;2,140001410708;2,140798952124;2,143316135968;2,147303414984;2,152189552016;2,15792134572;2,163767947992;2,170101781568;2,176572826736;2,183385498392;2,18914250422;2,194487889608;2,198816812276;2,202664107756;2,205601348888
MKD;Macedonia, the former Yugoslav Republic of;3353,53799979691;3153,00132101435;2866,70574250651;2865,09154030368;3206,81200815184;3076,76184546526;3142,9284802729;2862,86678885348;2805,99416074996;2606,51703707494;2802,12839776024;2605,58676615269;2529,93103589186;2470,53753402656;2967,48998899497;2972,04595951326;2692,16914061128;2753,18352788204;2795,62607889777;2646,72776977201;2743,98215910503;2832,22586183106;2820,37583931319;2757,73088220641;2782,61111431715;2797,67301719497;2863,38905814062;2977,07026760952;2942,60773314917
MLI;Mali;12995,7677917338;13118,3345455655;13100,0011354635;13323,8649813649;13665,0248700631;14077,9080599987;15105,4228028711;15440,1445775885;16881,5934016066;17047,5474294117;17622,6740056053;21495,9864861729;22483,1138248436;23431,4086254353;23963,8585685957;25069,038608952;25114,2031040194;26292,0637301623;27429,5343781941;28430,8277256134;30151,4303056409;26755,3152217676;27686,7145320554;28630,0184089797;29457,0766694077;30698,7899232935;32208,0423941461;33778,641375197;35647,6515550842
MLT;Malta;298,93828750707;281,758113850425;285,831648192007;329,353028200508;369,465643341492;352,032891869017;351,941905487327;381,674556888041;375,561685205295;384,360646185511;363,555390528858;412,131789166709;389,606552263867;427,244110737052;426,59133964817;467,307575633781;511,648110869032;522,123801132889;534,316838867743;520,924937325172;572,511207210786;580,79842944883;576,18627908278;554,714178127016;576,652650024715;506,863678339454;482,23192880099;495,454693489535;493,064384661993
MMR;Myanmar;215250,403667722;213870,890750735;217327,737097834;220419,94580195;222489,497534039;224641,405408243;221752,104363546;218957,436821692;223159,10280419;228418,755382952;225033,471709489;206757,922905791;207934,569026538;216985,860982663;227928,573928254;224804,393320853;231470,814285671;237563,32228435;231183,535522745;238158,06836186;242428,327516734;214363,49067119;216270,730575798;218655,665318056;223125,559132262;227930,59487188;221457,04476068;222873,872579765;225567,141707629
MNG;Mongolia;20757,2928033063;21333,2628245706;20864,3994364426;20840,5115992365;20413,7673390657;21301,1914292319;22144,4463487998;22629,4271067036;23379,5032655992;24082,0291536495;24452,1641940099;22020,6063484763;19260,3017801536;18850,1153777814;18646,4972819828;20376,2101570417;21684,7417668319;23588,4364276484;24378,8052960483;25276,2792440535;22740,6063023365;23503,0245300215;24822,8291694722;26484,7289743175;29164,3790615676;30603,2835402724;33059,0186833406;35316,6578050892;35705,9833300384
MNP;Northern Mariana Islands;1,797684818944;148,88897638292;149,0569132432;149,2312231636;149,4157507348;149,6120002512;149,82472555;150,0485818512;150,268541244;150,460573014;150,6075949128;150,0392135672;150,1254183488;150,1677273456;150,180334508;150,1769786212;150,0507656252;149,917092186;149,7890635356;149,6811459468;149,6046421992;151,5067644172;151,5037347584;151,5247472884;151,5528789612;151,575837004;913,0223584308;913,0312223012;913,0357059104
MOZ;Mozambique;57327,9246841445;57437,3108282056;57651,6485544997;57910,2706695357;58086,0331268664;58259,4980570225;55083,6511135735;55176,5219213735;55899,9365822987;55625,9839132371;55486,9426655033;58756,4149865253;60146,2974154219;60591,7643962805;60464,6685248816;62992,6570789324;62840,9740466487;63364,4076470057;64439,8351233643;63102,3737370464;64408,680064345;60109,0310474302;62467,4555655674;62535,311786709;62339,6622406196;62099,5872313715;71131,4351808674;71943,0948390613;71915,1498319273
MRT;Mauritania;6306,01926044284;6498,44662148646;6404,42365600106;6540,85852311251;6417,66107489642;6438,82104112915;6803,68966174715;7241,04016268883;7542,13860639657;8086,19361766142;8271,29911903588;8590,22844738841;8880,66373811149;9076,23151150387;8917,70334566258;9088,50871872277;9404,2694030908;9054,6947526209;8635,85880811879;9162,00735097899;9372,88607043723;9652,42994736728;9928,09443425406;10182,7784451449;10525,9030412397;10840,5918472273;11397,7158464068;11234,1388800558;11335,6854908597
MSR;Montserrat;46,2117944608747;46,3022231639059;46,5843175127021;46,5118973007783;46,7739408120033;46,7316976603678;46,5172563593636;46,3468696626155;46,18065621155;46,1302596889583;45,8892689368606;23,3311017509122;23,3646394812511;23,4308834911806;23,5004169301141;23,6427814538621;23,7141017667448;24,0024476323655;23,9706706043794;23,8692504892307;24,281933702722;24,1324827080455;24,3716375983515;24,3017686682072;24,5336907397881;24,4740646991569;24,4527454891962;24,543592979676;24,5852580713627
MTQ;Martinique;280,762219288663;272,725136454647;284,879871976096;291,641980465166;292,326667092929;293,962014963235;294,458276562505;289,050153407236;328,099919085359;387,953387867407;398,915948197604;404,362100262384;374,549989483669;380,300676250835;390,14459176021;371,58454997781;354,755639640616;353,26613152802;355,354065917581;369,609937780134;360,766092931704;367,5024637408;369,559930018937;365,401883067676;374,530365213784;337,952805919462;340,314330333371;360,571294177991;350,146920487522
MUS;Mauritius;735,339187006986;731,585513957859;749,713057656708;740,561672598133;752,685495935771;783,201249372013;807,466071540778;814,672464640912;834,742889523983;869,662493301376;933,006629181793;1045,9284648049;995,108107526216;950,464284551415;976,680375544055;946,417858230435;1368,98818954976;1414,97116662491;1462,53400791733;1515,94120648069;1580,31175870171;1538,07915023457;1569,49692477055;1625,75531120251;1706,38038621952;1735,05748364118;1772,85106490581;1887,43872493527;1915,11438066571
MWI;Malawi;12103,203768936;12123,7427701127;12077,5756617611;12154,9985451453;11987,4130287807;12086,5738029588;12132,4943036966;12016,5259635778;12363,462542697;12424,0630279575;12510,1782373852;12653,051931445;12812,1372829643;13155,3777366873;13055,9586330642;13429,0314998011;13428,3794246999;13824,2899938078;14289,3348553506;14419,799589489;15110,4158059492;15256,6893243336;15745,5915690983;16010,65973253;16393,0186531203;16828,7606146038;17409,7619689156;17521,3645119807;18494,4090348626
MYS;Malaysia;106334,030185967;107074,857862478;108504,920865081;107984,278620665;110338,945090251;110102,309388528;106834,429910832;110429,472937741;139798,350094725;108481,879071168;110126,293194718;96559,1074126153;104927,369270713;106262,665365491;117798,756068198;122050,159180611;111176,520856616;120509,199774493;118673,968290845;137601,660011072;133308,659079636;98279,649114013;96707,2279331665;100891,765905421;120505,883675762;104955,58661052;135647,06189894;128873,836250988;135286,404155265
MYT;Mayotte;78,808364596;79,512259424;80,257998824;81,025740652;81,795213664;82,552948096;83,310314692;84,05060084;84,765755896;85,45106396;86,061831024;46,86969184;47,601161824;48,323272024;49,056941296;49,808908904;50,585696944;51,3801344093762;52,183947037505;52,9935236229654;53,801604177114;39,6695263042339;40,4764186160602;41,2827004560602;42,0968878720602;42,9264967784662;43,4076897784662;44,22762496;45,08904636
NAM;Namibia;15887,3398170962;16063,5888711881;15935,2442389109;15664,5633094949;15640,099559221;15612,8847876769;16132,4426999161;16280,7399972638;16519,4657275083;16775,5233897026;17314,6961485972;17471,8322862087;17200,2796129416;17320,6570755974;17264,9094130575;18872,3085265986;17455,4150860726;17410,0226348222;17977,7329206143;17916,8472666295;17896,2864499323;17889,2175942642;19033,9915274488;18480,5199994452;19104,7214875914;19068,7998451791;19960,2033301121;19681,5858646002;19527,9029977714
NCL;New Caledonia;407,859848584342;420,459168941894;435,289539894293;424,631921594725;393,800864914024;401,012993758227;404,221700002251;424,128234919056;385,764474412616;411,388621688324;396,730532957535;398,44036042701;407,797695053969;417,908705266411;423,064352797949;412,281172677145;381,335787498002;378,110274829119;394,41262692362;404,815275614043;424,773655607331;583,139743900185;562,58043528754;598,563589187129;615,644392594969;641,430030153588;631,590130798652;686,911393816075;694,041574834681
NER;Niger;16226,623324075;16702,2575348507;17174,9547250535;17783,9289397225;18254,0291721843;18770,3069563119;19389,2401016453;19986,5428043726;20666,2228057728;21241,5408813192;21890,2034606102;18293,4053001572;19040,7060399157;19791,6380634462;20570,9273037205;21382,4218580863;22142,5246215145;23001,8183437547;23892,6591715171;24728,4081290547;24257,5182791582;25146,2468404094;26469,8621862966;27825,6357777283;28992,6605294781;30022,2139321066;31383,6349855858;32823,0876001799;34342,7173131465
NGA;Nigeria;128415,389568515;133175,965673116;137033,165407756;138959,132669127;144750,681698697;150347,639196733;165885,793755431;167876,750783163;156048,813920326;164130,185123231;168409,661430953;162993,531673378;160334,5924904;167661,421067083;167769,794462794;166134,104399826;165136,180998219;161414,519419044;164927,105787008;163634,910895089;168531,859619745;174294,647887737;177230,206063807;181870,113911622;184987,330465866;186488,25287551;191629,084698175;195921,225302427;200820,714066118
NIC;Nicaragua;28038,6043046196;26835,0762788244;27456,8444702102;28127,6928649119;28186,0448817319;27532,7108976243;27443,7354194843;28023,7287310212;28531,6970675827;28891,5782883309;29274,3991012564;33445,5471808492;33616,1654126298;34196,5175790793;33874,2747400236;34313,6280596192;34551,5979776055;34610,2318452574;34688,1316520608;34881,1251964665;35227,4474141403;24049,5316914718;24601,5226414872;24872,420102509;25364,3004683674;25994,4904299947;34606,0424007321;34556,0038314187;34669,404863348
NIU;Niue;3,50182722691624;3,51257731270124;3,5234090331512;3,52318121999624;3,56686618478124;3,56693452955374;3,57133302826874;3,57043634954874;3,56933303316874;3,56721180129374;3,56603824996074;2,69015779647874;2,68882936622374;2,68745407208968;2,68573434658818;2,72843772036318;2,72685022018118;2,78204976387718;2,76942212078718;2,76390608450068;2,77301228856068;1,39172527370268;1,39990867697818;1,40832209398768;1,41934596108368;1,43078457971468;1,43739718702174;1,44603382589274;1,4539099114143
NLD;Netherlands;67062,2188248098;68902,6601349181;69464,4801749522;69759,0332768908;68867,9394048967;68311,1037354874;70424,4167206489;67350,4032669677;66660,9550065626;65966,7739470436;64845,5544054677;63748,5958971824;61970,4924483517;61435,6974717585;61988,2388946772;60623,9768392724;60065,9175126207;59771,6132135468;55971,4499626072;54660,6701628068;56546,475114593;54697,0963715218;54547,7062782533;54209,3586357134;53281,4879467226;55433,5131348472;55084,6469111776;53835,5424793072;52132,6887549858
NOR;Norway;16273,414503255;16700,9996537018;16275,5435888908;16487,2968632084;17095,0133866412;17332,0769181433;18176,1278221128;18588,8034088893;18745,1847839604;18331,3548329147;17699,5139246611;17768,8588555928;18259,9864326472;17856,3573549515;19032,6296574024;18922,5593101869;18888,9676830612;18897,8218762452;18977,7092656199;17323,9242695611;16201,640042787;16215,8953298293;16769,4563746366;16604,4448261309;16009,7966523991;16425,2466617347;16123,3040481149;16417,6637269172;16564,529661622
NPL;Nepal;31868,9814831355;31497,8314542932;30306,3400493958;31694,1996958477;31817,8194178493;33174,3511371736;33201,262220834;33193,4676208783;33559,0998532345;33967,9777330994;34010,6035129894;33978,002300628;34134,5921451646;35085,0256771365;35209,7987101188;35371,0910998658;35543,2538010846;35153,8380537885;36671,4257098511;37625,6628208118;37814,2542566669;38137,7667856859;39524,0582486284;39616,7974295038;39997,893662027;38991,7798008128;41188,157791095;41471,6288283727;40986,0971778643
NRU;Nauru;1,55013170116;1,58836754636;1,62953072313;1,66703365577;1,68840621956;1,71046452116;1,72747114723;1,7434310163;1,75158880814;1,76238485845;1,77747941661;1,78623913912;1,79750367726;1,81159145226;1,82884693113;1,84257825209;1,85460264489;1,99246054588;2,10182198708;2,13083857944;2,17867790873;2,23807923199;2,30300608492;2,43634223964;2,58290853146;2,63255449147;2,68470078103;2,70429344218;2,68933613358
NZL;New Zealand;50074,0479944318;49519,2134897431;49410,3370279169;49756,1277102958;51419,834464011;52430,8700823207;52051,1201720792;52975,2563509444;52395,8944829616;53242,9771073249;53298,8817307903;53461,6887889569;55400,6023454241;56402,1816604097;56620,1370068425;56681,9817284241;56829,2198790519;56794,9262761314;55595,150457174;57292,5796393199;57948,4696540537;58265,2306798482;59226,7018748516;58672,6252067924;59839,0522184503;58866,5947149086;60111,7778823007;60104,7549534221;59666,8754795735
OMN;Oman;3788,547857518;3764,14448060448;3777,93915381515;3921,94540079917;4134,42420002384;4515,1174709194;4829,7138112144;5555,45490515523;5319,833882445;5688,3825932225;5961,76328347393;6386,09842497276;6415,29347323042;7159,60118293009;7333,72733053817;8897,18755848671;9286,96660861521;9735,16617117189;10072,3962497398;10183,9808132341;10682,6410522636;12664,7335903085;13725,9630569226;14746,6689744565;15306,0887308354;15624,3910292455;15967,5748190358;15831,8969875512;16322,4391920669
PAK;Pakistan;146634,168829858;147467,873820379;149635,287777282;155600,101070252;157811,179635233;162734,354570819;168461,173824483;171684,373937137;175479,146020963;180171,106116186;181600,439144614;182193,343772789;186867,791859307;195630,885146867;202956,932159794;207915,649865191;218484,055868023;228374,15974113;234901,642448981;241959,752289872;237146,477041975;246720,566759681;246636,37864568;258849,800874493;269108,675609687;272038,97667232;288908,332789959;299293,832583384;305947,859957103
PAN;Panama;11317,637796566;11401,6965024553;11536,3717887336;11590,4911881377;11691,0471580189;11749,7711498214;11728,1499867837;11520,7572959683;11783,4200773609;11684,6024729978;11768,2493364779;10760,3248104344;10905,8797619345;11093,5470763741;10943,8910401685;11126,9089387488;11264,6956642065;11163,423159163;11380,6157122854;11519,1867506642;11666,7764206758;11544,4335725423;11523,1167523845;11610,2259909926;11510,1694350551;11436,2278279289;11527,6640532943;11492,5453918886;11599,6952109063
PER;Peru;106181,170751197;106221,515505452;106597,22858413;107325,937013647;108942,87142472;110077,216046621;110778,996150721;110660,027950679;110428,341681054;112012,232210276;111789,148716539;106448,984405125;107169,890669456;107631,645434772;107990,846218804;109094,92961603;108881,68720864;109479,193006808;109024,689099563;109779,040583098;110177,811796428;130318,772354981;130868,949236348;131413,341421801;131506,211843709;132138,722836907;127551,014484673;127531,1031027;127982,24524531
PHL;Philippines;86287,9082080624;86043,7414301097;85189,8444436222;87279,5483238376;90488,3078697802;93125,2761749571;96384,0528524602;97733,077577785;92597,9449009889;98485,4674368966;99163,728020272;101751,81000023;102797,505711555;104589,794935282;106845,964766297;107590,935966652;107619,234519883;110447,950724752;112237,501856445;112593,939310225;112365,493009889;89900,7208535239;90719,2830472933;93885,5254101942;95096,6450534621;95362,9962527948;98585,9859449366;103525,162488044;104780,622880059
PLW;Palau;203,760163642573;202,521934717737;185,811043671109;190,391581686599;284,33917267221;232,985780386634;215,387006446931;258,97784336555;222,770401504563;235,039786200392;162,189641252601;179,209437173012;109,617137671383;134,249564442171;117,638062143691;134,52466210331;134,361373995231;106,82858637039;121,791870795938;210,56766795587;208,660365856096;288,670874150695;466,40111753227;221,000426583306;150,726777281447;143,356132465925;137,471452924353;143,579019561228;147,305212544257
PNG;Papua New Guinea;33550,4059923983;33589,9505050931;33642,4367880838;33679,7202420706;33704,6371869428;36149,2763496817;35755,1647317001;50116,970075423;37046,1184784588;38146,8770876612;39559,7989897096;39078,6689700298;39661,532574972;39421,6101862253;40044,3569674859;39525,3023836455;39385,1061314428;38969,9784954967;38571,3005825489;38169,4978396034;38141,1697008754;45283,3204831798;45490,2333000633;45459,3311556653;45622,412418457;46627,0353468263;46798,3967076367;46755,8295359796;47193,2237244002
POL;Poland;124001,278791798;120355,659798635;116204,975936853;118357,740445704;118711,211579609;120510,154358108;125156,219861929;125740,026809209;118777,082820381;115034,701364195;111547,413911063;109047,366767696;108457,140905179;108602,271969586;108256,388574063;111425,750763346;110177,548400551;111839,1626151;110663,671355474;108335,474495157;112024,84649362;112022,973466546;112070,086092362;110358,096394767;109903,831071275;108672,03583916;110077,229433888;113915,975634744;111932,141667581
PRI;Puerto Rico;2795,65543074417;2826,57641076652;2507,24278674936;2534,79512211414;2561,26916863064;2440,48555673016;2434,47363799319;2471,06474198869;2471,3883261835;2477,3537323667;2541,26474599196;2574,82876813757;2569,90849522766;2570,65950882611;2484,89639339542;2455,89810725601;2455,24820686772;2459,01271454844;2456,79992039848;2436,71868042211;2455,15561861867;2454,70601982661;2529,65818039799;2548,28895729882;2552,90838649233;2512,84673815323;2517,76496781072;2467,27437509352;2452,08364151835
PRK;Korea, Democratic People's Republic of;27812,8687064706;27396,7303904724;26927,4853247563;26608,7680562346;24103,3681406322;22234,9890208773;21491,7889784282;21860,3317558247;20656,3102279658;20914,8147561012;21072,7479312514;18072,8426559251;18199,6832672103;18382,6062086514;18589,1507552048;18743,47505086;18851,6109529226;18850,3780914638;18718,9702407196;18536,3414086125;18613,0550074277;18813,961859767;18521,7714705694;18440,9468338868;18241,4239205454;17832,3497947136;18432,3053856688;18500,6305271459;19053,5709899449
PRT;Portugal;22658,7478258967;22970,474002851;23175,6692101025;22787,3153726731;23296,4554228357;24003,7552709037;24539,7676351574;25210,2779160307;26409,6545329922;27673,7750656733;27411,0465952203;23050,4567173442;23869,8704131939;22441,3280485068;22724,3649292689;22885,1758873955;22029,8049101385;21947,9625428491;21588,3433493517;21095,6861141349;20564,2040139573;19478,6728711875;18819,1728782417;18398,2980816786;18673,5287638843;19323,3893886468;19246,2790976566;20183,1749049093;19673,0900152201
