Country_code_A3;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
KWT;0,122321173896879;0,0834670144757063;0,140541196552107;0,133389039817818;0,127803069726;0,133680978969256;0,138006636629681;0,139547564599942;0,130718055864078;0,133409889274435;0,135107304508117;0,138309024678874;0,141775550719081;0,143196342182514;0,147220070158625;0,146039327640151;0,147749763735891;0,151466863628891;0,152539036868004;0,151618120884552;0,152531319940483;0,154200424549689;0,158769432767981;0,156933476731984;0,165082890649067;0,16257705515802;0,166107405168084;0,174580873338764;0,179630732521993
LAO;0,929443540983335;0,92617495277016;0,926453972433617;0,925909828135753;0,925924337996872;0,918211972563751;0,907540481710594;0,913447504816951;0,867748582193032;0,902273262902669;0,895611692837816;0,943021648105547;0,926031507940139;0,911881474540371;0,856430578723779;0,888893653726403;0,895239750312295;0,828354612245359;0,903213093911366;0,876359701712424;0,829782899679251;0,993349314403062;0,958259100782469;0,936874653235391;0,923275982140407;0,744414557318323;0,604763082218618;0,58773939955066;0,581174425867943
LBN;0,249512554375965;0,237024584041331;0,236597473600331;0,219139974166524;0,206182838278918;0,206063856490896;0,202701184092406;0,196497752252198;0,191944670289758;0,191197709627743;0,208921031844567;0,206043266022373;0,211808093534438;0,216379979552375;0,223611355899848;0,224128895980695;0,23544929488942;0,245315399878978;0,222571474731428;0,211503046608636;0,211164031236239;0,216081078736516;0,2158902149519;0,216977164137961;0,213385672572574;0,212739328332765;0,214699987090799;0,213132589142627;0,223034743602572
LBR;0,967162311967303;0,978056768523453;0,981896380576423;0,98325790671269;0,981699980461558;0,98056317075519;0,9787429059156;0,975224343768761;0,970478510745446;0,964593401562959;0,95250478251963;0,94719866491558;0,946120604744146;0,941455072289613;0,936787153255232;0,927767910749602;0,922448913592029;0,926004758198585;0,928908287609015;0,926720005226931;0,912885203042629;0,908490222210578;0,896089683887866;0,902891435569208;0,890188297182388;0,888830388249388;0,875242893709062;0,87336965205483;0,868957164155864
LBY;0,120057130369438;0,121018555663806;0,122281227589004;0,126426215240017;0,122999006211378;0,123720743713548;0,126343536556934;0,130472550708493;0,134926173101863;0,143219315454555;0,139378310448101;0,142705415553302;0,139336160335871;0,137436323234981;0,141760441891873;0,151005512902602;0,149956420592467;0,154406863088172;0,146028777630374;0,148570792413529;0,149014142692127;0,174027340035047;0,145786062597245;0,147162274705563;0,151549202109918;0,161509814363527;0,172238657755235;0,164166362958744;0,167078121809977
LCA;0,809412569435157;0,75671231486791;0,743797691577527;0,83064984444516;0,691390501786081;0,717549186395583;0,719180915802686;0,774627013897094;0,831667039320704;0,858214922240602;0,593710675693077;0,530750695154384;0,591918226611987;0,518260101406129;0,512082901826257;0,514920532446973;0,519438794770501;0,520073868581069;0,512529408485347;0,483874946401427;0,448979469738829;0,423539897705455;0,414505688686158;0,398105363526324;0,416579922461991;0,422129364314054;0,438338884208374;0,532199600040422;0,546170099392077
LKA;0,769945300862439;0,755045251814165;0,727335197742405;0,735446376392552;0,721374511695765;0,717310798172532;0,639665480508279;0,63659504458428;0,623276681540729;0,617415887836224;0,584149014108278;0,549178832508502;0,547458254738861;0,542821569069842;0,515638391583986;0,521288549354571;0,543134578108462;0,515895007255555;0,552288552501744;0,553501169094848;0,557106563777571;0,544684263758488;0,521702555782586;0,569807982017077;0,499997524902864;0,484942612424776;0,459376909257742;0,408772580515166;0,453028767860665
LSO;0,797929832327636;0,789098840887763;0,811599825561387;0,810343600882526;0,792019245385685;0,781852299837517;0,777192008849387;0,763267718457107;0,722944567653826;0,784107746074727;0,712227304969233;0,711309299059019;0,691621916841919;0,690199677388094;0,680767552727001;0,698078407056012;0,691557917188265;0,646702115418099;0,677428342161946;0,662690698883353;0,658816659941701;0,663388248518991;0,657127053215911;0,646185957409042;0,642506528378794;0,637774616880079;0,624318997781364;0,633211087090701;0,61971876924023
LTU;0,36802079285165;0,340039988273118;0,587267199279828;0,623792380325691;0,627266097326419;0,633996481835469;0,618360648818517;0,624547474573096;0,601592436903711;0,645460975286885;0,692493416296752;0,678144540002232;0,671989357978105;0,67505644081925;0,660653222953535;0,637532268717807;0,639316471650149;0,650628756274501;0,654831271784396;0,677837846143722;0,659955967274206;1,0179999278077;1,01513327312091;1,06793606702895;1,08287932950689;1,06172314911815;0,757469396957409;0,751339920260482;0,73452563037602
LUX;0,122942097914732;0,121001495206351;0,128591305027168;0,125393918745211;0,13492356950517;0,151068290727562;0,150142792446357;0,153676078654061;0,160906333832115;0,163320897551407;0,195665614163203;0,189975341255371;0,173704679729788;0,166034835016181;0,159626805003566;0,15919436286022;0,160136832551022;0,161053936647678;0,165656861666186;0,168912807843354;0,165685536796509;0,162337835538455;0,162730500220448;0,166146718642671;0,175018720640799;0,17595690693788;0,182201849594614;0,179089511202613;0,174983482580259
LVA;0,358119850986672;0,357140123934553;1,218449924197;1,7091674004152;3,09659699268943;12,8689051090146;12,025546558289;-77,0882345831205;-11,8664864135828;-5,03261620375695;-3,11395791090466;-2,32793701417209;-2,59240988267262;-3,02649360303852;-3,12796468156526;-3,60051770363736;-6,1824506221169;-12,1696466417351;-6,04052639086053;-3,54329370412034;-8,30522476295037;0,795187770467427;0,806882530624423;0,822645077508883;0,841572272106618;0,844327303865239;0,86808908750086;0,865396295304337;0,812815281553777
MAC;0,13657126477231;0,136873427003369;0,137817896500713;0,136200630743729;0,121237971703894;0,127736617369447;0,121754431400889;0,12752618903213;0,120538262650319;0,119242703446698;0,107803723995202;0,106887670806801;0,105488357781258;0,108192095536788;0,100916013728643;0,100962780862655;0,104088368308489;0,110272814459084;0,127015578311842;0,133037473464662;0,146666633502176;0,161922687698094;0,144361377158579;0,147665870655668;0,137114955848712;0,129984658476162;0,132546684834294;0,131097700708662;0,130162531532208
MAR;0,543714033527718;0,527148509274364;0,507207065650699;0,491962179843902;0,476771920120356;0,471988071566934;0,480561251738024;0,478875920484964;0,47811621802296;0,472455790569624;0,474363322800284;0,459183415982428;0,454063815407658;0,462415017149442;0,462641510272366;0,451269735965658;0,451418875580758;0,449510097087362;0,436359426756443;0,444189479972536;0,437895784957666;0,424886542193683;0,420004063048034;0,441015197698958;0,440451330376105;0,436940975502511;0,433167287460654;0,431730489026186;0,430709171086341
MDA;0,205721795805974;0,233486744515115;0,272417294661738;0,316643066211328;0,354369881477063;0,371361863330372;0,397827285108835;0,394458044163988;0,38029806613343;0,386970773520143;0,377097257754715;0,449665054033077;0,450130500642341;0,426634188286989;0,433485464243567;0,392502168832442;0,395618194771761;0,385931989676821;0,387373943521578;0,381115305635436;0,36626335402628;0,306329244270049;0,296391246030466;0,341025083659802;0,320998461710455;0,315681336795191;0,312415734909651;0,321684032339923;0,317462109817231
MDG;0,928495516653254;0,925120207426293;0,924984859208233;0,924638035479853;0,919959757174894;0,917728312850719;0,913768618322656;0,932733997947668;0,911714397329868;0,923622074858316;0,936272970613126;0,910041644482453;1,03094352751086;0,993129207962721;0,949919794613616;0,933023490201249;0,961434834359455;0,92777896963698;0,980708905096732;0,876205749181963;0,888090782665152;0,795897960373377;0,853941588802527;0,739062869489131;0,787991433760315;0,816333010994016;0,745539367808257;0,765597977935197;0,759125126950908
MDV;0,293746689492188;0,297727533855868;0,300304180747678;0,285627691046747;0,190626448271589;0,16931789463612;0,167119894433859;0,185736299930483;0,173683512132914;0,177072092988357;0,12085608805687;0,132479331863478;0,125769549273808;0,140309428819398;0,125577034815879;0,131848834476477;0,124047241281834;0,130050221566729;0,129492882749869;0,135351590923677;0,134666981042886;0,150860335525848;0,145137452881755;0,145766862906028;0,127814093684365;0,137113617691689;0,139141614651717;0,138170890779087;0,137945050240046
MEX;0,3982104592441;0,386594659612529;0,382750108325544;0,374781583780721;0,356236655330172;0,356196056789013;0,35093752502859;0,3382377124325;0,334235485666195;0,334521949202788;0,32141180772303;0,359709176026227;0,354984549241946;0,345713883974231;0,34212569979161;0,336576919805838;0,331118036890172;0,330362906150086;0,328484484160223;0,334625265826683;0,328195076368079;0,292726727662751;0,287529369314868;0,295897343275207;0,304334035580577;0,303658397625484;0,306379199080195;0,306151550687472;0,306214715057339
MHL;0,991527253704324;0,991267513134414;0,99100728222466;0,990744414354688;0,99047990058547;0,990212176409553;0,989945821650166;0,989673935208032;0,989403098423074;0,989129370606519;0,988855339722641;0,988582828281877;0,988307889689432;0,988032906643192;0,987754364874971;0,987474128101318;0,98719574430612;0,986915832375368;0,986632997156417;0,986349810585173;0,986064484920583;0,986036846415068;0,986077781520808;0,986120619159269;0,986156613864407;0,986189868232751;0,986216682192032;0,986240425642783;0,986258497731099
MKD;0,234082519749949;0,245931916904328;0,249329791107754;0,244932401602318;0,280323539157083;0,272446777938076;0,243807636479042;0,243623711797687;0,223091177003169;0,223065577148673;0,246402563841852;0,227320476140946;0,231760815238448;0,211464928366567;0,250446817393915;0,241041359548752;0,222951250213775;0,215108235055659;0,221143682722291;0,229378575610343;0,233394305968962;0,219242651348449;0,230237279801873;0,242493493849814;0,253216281365755;0,264345471383328;0,282532207783855;0,273488874883063;0,285529638204178
MLI;0,850513940566833;0,847745026945154;0,849270951756693;0,852061510371373;0,851173289972711;0,85332828129486;0,933308348781462;0,905853507097232;0,812301578713363;0,808313163739163;0,882112560223232;1,17318127993404;1,1630122727603;1,15287285611193;1,14640279054959;1,1382814434496;1,12827048440916;1,1107094284527;1,09268769324517;1,0718153719126;1,06723442442076;0,9226954508631;0,920030788702892;0,912283996188643;0,908976173561109;0,900971204044819;0,889678540069005;0,879542213120397;0,880616137708657
MLT;0,118852417664972;0,116601664546646;0,119900500970185;0,108717221236314;0,135308010346874;0,135427745111832;0,138026575998448;0,140960552653877;0,144134018460934;0,145176085449272;0,153764458917208;0,150192770716968;0,15166541849023;0,148935478269792;0,148526806263577;0,159498017133994;0,169854915133492;0,168742444684137;0,171152671908834;0,178056282723048;0,188730276009422;0,191574379374626;0,182796060581945;0,1962187501048;0,203989433303254;0,236111126540755;0,26005252499632;0,24505479710108;0,240837953952384
MMR;0,957297627186099;0,958337097756566;0,957206555480148;0,959025937391991;0,956285566731281;0,951047553791739;0,950736771186129;0,952018651045213;0,943217240625976;0,938831723818423;0,935731703587361;0,935813384466435;0,938233306655368;0,923036730938231;0,914589405374436;0,921579785439858;0,923885902222347;0,916272309526544;0,936018222096911;0,929544262838584;0,927884506745738;0,925815930565617;0,906387355412381;0,904905844566033;0,892229377472704;0,884927270922467;0,876380843712867;0,847849222425947;0,848486664601257
MNG;0,646559519248865;0,61034207352901;0,637589609226439;0,662712373608181;0,6926379591686;0,702084840780474;0,744933073950237;0,6226483277707;0,754863894964566;0,779346953950242;0,700286665782669;0,781425671522118;0,686512390388556;0,766375895520478;0,737245598923452;0,696267074155834;0,580288053175841;0,595518183375311;0,609499359277005;0,635905344249829;0,552835393733453;0,509066053890185;0,521258811628006;0,533593800126763;0,56308052100928;0,573967927036993;0,571233094041735;0,554051361097322;0,53486454061058
MNP;0,989760012904806;1,02466684678754;1,02462535460145;1,02458243438052;1,02453737142447;1,02448994691574;1,02443904232195;1,02438602650172;1,02433423496796;1,02428877086063;1,02425332077006;1,01926455208634;1,01924823151379;1,01924028665771;1,01923846223274;1,01924051191176;1,01926057446696;1,01928345028382;1,01930610024537;1,01932479777305;1,01933663678668;0,810481173075682;0,810478101480153;0,810499402817758;0,81052791365203;0,810551174768882;0,937404304813969;0,937404874465728;0,937405162608577
MOZ;0,78126129008532;0,783466332415393;0,781880887307594;0,780508988848149;0,783107994805058;0,782026926152841;0,904400508777301;0,916837080682138;0,909736647118353;0,909918165711127;0,917860364745173;0,774299402535608;0,799026888673643;0,760098152521756;0,753817020802555;0,744189662203989;0,744536998158433;0,742575829839582;0,725872898421132;0,741770123763059;0,699585504099906;0,7237590462973;0,697649071512711;0,686263064025115;0,676160103715216;0,674801024769618;0,672769706175621;0,679195059576603;0,6577402644609
MRT;0,903786314225888;0,884669009628336;0,728074704770055;0,731961348834114;0,716500343675767;0,707916055145673;0,721418076481738;0,723644080765095;0,725641230078495;0,730863517404957;0,866030070333642;0,862014456865235;0,858315881876032;0,854025076786675;0,839329062610292;0,838781527685404;0,817396078731075;0,806848829507901;0,777385662339166;0,792761653093655;0,793506430613967;0,797968157516364;0,782992814750699;0,801834889396275;0,784647265657129;0,785679839730564;0,896931852620686;0,875891334262269;0,872138906362318
MSR;0,983486446007539;0,975891950792331;0,97676009771792;0,978552286360284;0,97832782302161;0,971323004338696;0,971566902527376;0,972229795723423;0,972044619212011;0,974404183512408;0,981897140447792;0,963070581598579;0,950681215328547;0,931907020156551;0,934405348592063;0,916876893260938;0,880134518015159;0,880843754018089;0,923204933755241;0,916683346852195;0,7812602518103;0,80412441751373;0,820035893186941;0,812999306980532;0,80156250660024;0,791504841895013;0,824648495924284;0,830634823994481;0,83076211665932
MTQ;0,158739073685698;0,170307423361785;0,163475946037921;0,140283236258381;0,143487994586437;0,144443611062713;0,143936522628579;0,146718220826605;0,17199500360975;0,199234786196796;0,19351318709712;0,198522004353323;0,190291019492944;0,18423040526702;0,185602843200763;0,187012478970141;0,184950656216495;0,182869396537132;0,186641924651468;0,177957429748675;0,168364877898939;0,167298348712741;0,165968466729368;0,163051604302615;0,161656287464735;0,168582787188877;0,168395730152398;0,162776668787089;0,162913263752642
MUS;0,382907222713178;0,365740410768931;0,35980368329065;0,333828213607271;0,331402591646425;0,334844758214837;0,332439881665147;0,333016226556065;0,317099584578631;0,285445023017193;0,280209849980484;0,291640592365357;0,278013088756378;0,259191533410407;0,262635522631646;0,24421977542884;0,295581440898128;0,296695278906419;0,299056080725238;0,310079632948201;0,305074159702392;0,299912407786474;0,2990219929255;0,301647987438282;0,305028896931918;0,308098354031877;0,310535263092719;0,316813535579418;0,322065478582698
MWI;0,854978174497547;0,844706622193616;0,84147088753309;0,844705171528023;0,839104503224147;0,839045047345373;0,808816632811601;0,806816524249521;0,811246744980376;0,817766630124859;0,760827611479661;0,751206787956476;0,808488641074058;0,80136352016676;0,811905563594509;0,808990370727786;0,814670861109761;0,80496649880088;0,803754102275276;0,800124821779367;0,787580460742303;0,840811369381601;0,843789533092261;0,837697651873216;0,838208993986315;0,840099935315036;0,846048576556854;0,848349151533297;0,84423054944132
MYS;0,503172273573458;0,47740631026744;0,474579897341246;0,45634571077724;0,452843296617305;0,439787891947732;0,405364727287381;0,397557421417689;0,459715823542909;0,383491014707867;0,368887985237372;0,331793665429189;0,339167933492584;0,32937836987609;0,337965830720598;0,333384720926861;0,306679330395867;0,310767140578702;0,297027142290667;0,347877990390664;0,331547365816772;0,559781132748587;0,548926027048281;0,510706128889033;0,523349732532834;0,484982969858373;0,337831522011115;0,333961148355935;0,330244221079962
MYT;1,02942579164236;1,02912713100812;1,02881571097766;1,02849981839744;1,02818747681322;1,02788363976685;1,02758307428732;1,0272920765104;1,02701267603027;1,0267454908883;1,02650374270073;1,04185867208671;1,04110639138147;1,04038254216562;1,0396673004911;1,03895492924767;1,03825676236842;1,03755091584031;1,03683153776801;1,03592406718751;1,0350388087783;1,05042327170379;1,04871986500893;1,04772291977678;1,04675676394927;1,04539558614912;0,947213209315384;0,951808490203727;0,952685621788588
NAM;0,884427601306596;0,90824762477165;0,902497638632023;0,890832223337131;0,879682273009892;0,872501563165799;0,858951236720769;0,858703461959931;0,842297557893653;0,849650571131767;0,830277308242437;0,893854893301814;0,901669484940325;0,89829105014502;0,888130474161097;0,889906724878025;0,883291003376889;0,875737291827637;0,867873343201772;0,867219859635543;0,868834732891121;0,859389321818661;0,860536926784868;0,853002188492959;0,853791657477269;0,843214936900286;0,846826155734227;0,845290566935485;0,848124349177039
NCL;0,23914454502398;0,230816565015882;0,236493653818975;0,237847674179821;0,21689252187774;0,220711569251552;0,210138809213115;0,224560612136839;0,200871818705396;0,189790905307414;0,146245972537662;0,145819178870435;0,133378997556243;0,1296941194039;0,128424110640211;0,120522674063788;0,116837438735092;0,122051308391772;0,125999641400325;0,137874550135634;0,109994458314796;0,138252334880851;0,135130266464375;0,1405864274261;0,120275648233531;0,130400245290364;0,133691860058159;0,12632169801124;0,124469520929985
NER;0,88988287932605;0,885237519681366;0,885261554347537;0,882589096075764;0,886061689051227;0,88177268594159;0,880895706572492;0,88428930838685;0,875551639260132;0,885052978470695;0,941655402178479;0,93907790443765;0,939192405351337;0,937825926626659;0,937531487505462;0,94006438093405;0,941001646819394;0,939803602233875;0,939540619637853;0,933144106152601;0,920830340446555;0,925425475158715;0,913123565809003;0,91459400362897;0,911697652317492;0,913630815451454;0,915245299474975;0,915330556005859;0,913449196374709
NGA;0,393415253337474;0,389404154524032;0,374857618404009;0,375976911161018;0,368559051953669;0,355092542956305;0,338928128622799;0,360459879877299;0,356864924257907;0,386546091567075;0,364273700101923;0,355396598948759;0,391543829052197;0,374834199191167;0,381077611975311;0,383187419217112;0,40278443500469;0,412515026857134;0,417761601034671;0,435769022379225;0,420701882388272;0,415921701708275;0,421746912005753;0,421148978755171;0,41710037940894;0,426564554426039;0,443074843361662;0,443680642190162;0,437006228551785
NIC;0,924616334463393;0,91953885986291;0,911830822300388;0,91428614859371;0,905303286435848;0,898028174658993;0,893712170379674;0,889425293176644;0,877072630475117;0,878065172878226;0,875153945177284;0,889508711782926;0,886796678461258;0,885651468961228;0,881559009015355;0,885234785912204;0,881330680435583;0,878636858801869;0,882727920157466;0,884327299823442;0,881671161238655;0,850376374014305;0,854632817561685;0,861116463189986;0,854868633668151;0,84358743781548;0,873998149860626;0,874734247017759;0,879184199474949
NIU;1,0197362706956;1,01967424272028;1,01884076467214;1,01961152352195;1,01936558464191;1,0193647267766;1,01934023318998;1,01934575465152;1,01935289042884;1,01936589705065;1,01937348043948;0,999545316375796;0,999545815956792;0,999606747728401;0,999606325177883;0,999611704952158;0,999608901609148;0,999613271422296;0,999607306107122;0,999601720553203;0,999598027694973;-1,50480542700158;-1,52716660414964;-1,55057639122664;-1,58191407752308;-1,61525536039735;-1,94080605987785;-1,97550456220533;-2,00832224362121
NLD;0,308209582315774;0,30660988360764;0,311613570456883;0,307902594543233;0,304329610072329;0,293917090043919;0,289753114329834;0,288783546650823;0,287460067842754;0,292252171279452;0,288149537878062;0,27941796009207;0,272485517076618;0,267746963085107;0,266436250731689;0,268318536914319;0,269360210382055;0,268087741646873;0,255217027925039;0,255853319740351;0,250980630213171;0,25764443935707;0,2573007382991;0,256731412030786;0,262955087704514;0,263901979849082;0,262075410739086;0,260698825066628;0,260691884052357
NOR;0,374792714439288;0,40438522443353;0,378119508939278;0,358599066837168;0,344980746477547;0,342134637127356;0,345088215353329;0,334236156733757;0,328646022484409;0,310819541637795;0,320355691818681;0,366837486717578;0,377899392250727;0,340370088646017;0,360061122470874;0,376951558765058;0,372713811283489;0,363763463166224;0,362119774562492;0,34629869917452;0,314668108060207;0,30418804287843;0,314682210529222;0,315098458126874;0,304226699192213;0,306237808490834;0,30353445613921;0,311997853690767;0,3091038507059
NPL;1,01519572057712;1,00667890201585;1,00462200847531;0,998531344721302;0,988592567339171;0,985594377967675;1,00298316727781;0,997525116547431;0,988884350565257;0,951651268145243;0,956596750185653;1,02853774141555;1,06235453752366;1,00290531529509;1,04091096505112;1,00660798157562;1,05472993509508;1,05212918826479;1,01485703486362;0,961858494430551;0,969706432186097;0,820334126222704;0,795654397670278;0,799541407236496;0,775563930158808;0,795540647368474;0,700881508241024;0,736169087451819;0,701500372950138
NRU;0,7853343072504;0,78629438142639;0,787356197472536;0,788109986744489;0,78708131862532;0,78615093117855;0,784896998176209;0,783773690447911;0,782809809361411;0,781705743211603;0,78055203155066;0,77917734429358;0,777897308217588;0,776545019341546;0,774989748145953;0,773648817600755;0,772238048189341;0,768801183847565;0,76668579169938;0,765344508992381;0,763833107193967;0,762433532222531;0,761345104671983;0,758936672464267;0,756464018783473;0,755809706879753;0,755354765017386;0,754858037390905;0,754883287411206
NZL;1,12964993903037;1,11157461316631;1,07597085755246;1,078977571299;1,06995187196443;1,05826081771488;1,03045206590051;0,988326159017914;0,997745931578202;0,969486497124399;0,947621477964666;0,860478304851587;0,864736293067221;0,862004892403615;0,865696849116153;0,861047546980133;0,85953985624587;0,873682552027152;0,854963551600962;0,909147257504212;0,919704008443517;0,849117533907633;0,828814035669882;0,830483384924593;0,828779605522405;0,831834800333428;0,782716383001478;0,771634193711372;0,776999868360701
OMN;0,116870078717011;0,0948989955798056;0,102065575228035;0,111923335029217;0,12084802826379;0,115608478798135;0,117082415353558;0,124912831855709;0,129433688381674;0,125788857200461;0,11768344441791;0,112488168199612;0,107252350191417;0,109600103387728;0,114687295492596;0,136777180785944;0,127227303910477;0,129832502267623;0,135480646180816;0,133257516613419;0,13172907222897;0,139708642679356;0,137573851156392;0,140549686899037;0,140080740321774;0,135709092629832;0,135726194527703;0,131866702488377;0,132206410417487
PAK;0,661296670775528;0,663138801735046;0,641780203300913;0,63381618635785;0,629958872735698;0,621223431995616;0,62097440011195;0,616528720295959;0,61603675898684;0,604251060333508;0,600237482572266;0,596753129606293;0,598453161647745;0,601106332356431;0,586204978499109;0,585367482098537;0,579986615120074;0,572916480232078;0,583649963173307;0,586712202020532;0,588672145401007;0,598074406568203;0,593414035506158;0,602371579155772;0,602427592140508;0,59495380776117;0,5930401206349;0,581970275916315;0,577090803106531
PAN;0,840606577069112;0,816951902183487;0,785997110559568;0,781918088079617;0,771465776070807;0,758180327469296;0,759001186272852;0,745491657550428;0,704022811817047;0,731848246807169;0,728148448436732;0,666495239573112;0,697598060431687;0,707516363113527;0,697201210718305;0,638498714078133;0,624001967127713;0,626712539731048;0,644079432475478;0,600188955206451;0,581775338921304;0,548484150154745;0,532341151098834;0,529937777189411;0,517250851901022;0,520481972447747;0,52658100449103;0,541938239366668;0,557998627103099
PER;0,99634159728914;1,00265705365647;1,00051401232667;0,996409259150468;0,994523964942139;0,964965492197582;0,950146685731545;0,944033253600141;0,946652541991241;0,940669783272064;0,942808872543433;0,876388413605818;0,869309145759624;0,869608959020962;0,845894846227931;0,825076955313833;0,843926850365658;0,809939542935795;0,800361319452934;0,785098964836101;0,746836716454835;0,743903537724243;0,744888268740883;0,739369564625558;0,728418740683207;0,7238864366784;0,684038871562569;0,694656379213051;0,693779496667677
PHL;0,772038774678172;0,770617957856199;0,749201784456229;0,737697298232223;0,721502404049734;0,675947259325375;0,670991438925528;0,640196683399385;0,634334614320838;0,652927342434268;0,649975941592703;0,672108203955163;0,664769578273595;0,660947889060678;0,662453848556546;0,649369009185189;0,677472391093151;0,664548124369758;0,664001223802021;0,657299286752508;0,634268605997833;0,50473884241903;0,48980760495112;0,48044695771021;0,467544116938479;0,449602013492972;0,439158747973144;0,430822722839212;0,424382540122324
PLW;0,0881489899423871;0,0882666051942818;0,088586867669905;0,088691503847255;0,0885490028156943;0,0925511467439303;0,0909995873593678;0,0973218934475592;0,09267527051446;0,0917988641028802;0,0730833895297861;0,0727267910145811;0,0730348388558051;0,0752498188968589;0,0740976893958975;0,0735112084455956;0,0751216714452334;0,0734224695984298;0,0828217082948879;0,0926915128991176;0,0951105250389234;0,117546549342157;0,125598770249253;0,117671042573371;0,114497204640419;0,114970373923086;0,115137547232129;0,115042368010124;0,115043325524158
PNG;0,60483474582504;0,602129063047913;0,601487049291941;0,600828925544301;0,599173834308015;0,617362749150709;0,805797918997331;0,309318651664187;0,732253668111891;0,776376580163791;0,774211602767803;0,855816685499031;0,58910935209081;0,699545533854714;0,427870829666735;0,705013701696425;0,57451660264022;0,746439036489291;0,643539646957939;0,733746322309661;0,636155044511706;0,812024059552161;0,780856859688173;0,75174946343769;0,631275860792206;0,366778247368724;0,701838718421473;0,628359712638215;0,58827485451677
POL;0,244667353701765;0,242471458711325;0,241206419194241;0,24727518577863;0,251700975374682;0,254365134764412;0,256892970603224;0,262485875521427;0,27017292458092;0,269708699683909;0,272885934879686;0,314954567656065;0,319053850817939;0,309750282947477;0,307918825332114;0,316073335241135;0,300060122523143;0,305776439661872;0,309024132844961;0,3177782379119;0,309561937996012;0,277435790534938;0,280922193755972;0,280692098892396;0,289552952853227;0,284707005330239;0,286227400838227;0,28583853591099;0,282643282900336
PRI;1,02596576416212;1,02672373714598;1,03721649543196;1,02624635533819;1,01352225569602;1,00160359970529;0,995081751867548;0,994332612287276;0,994743561961075;0,957489772802032;0,788386776355661;0,947889537602168;0,947862367504476;0,871936155963385;0,896209448648039;0,900408811416124;0,893662279981432;0,900165643167085;0,874897393950791;0,957401033953463;0,895204327515932;0,546772707116238;0,431483949772744;0,40264259131077;0,398523667643521;0,404756072671175;0,565085703676427;0,676251165916964;0,689613096706316
PRK;0,159877624938122;0,163440338804335;0,177560370993836;0,187153489709405;0,184713537354398;0,182259679413567;0,192453583821559;0,199221630519193;0,218861435157842;0,205707326889316;0,195558801343717;0,169141289382546;0,176332292389752;0,174508299818604;0,171568984997104;0,166576655698086;0,164948050144845;0,190670568438818;0,176021890794443;0,216484304805246;0,228290709243463;0,272988677469605;0,265199155940077;0,311744446619821;0,283103646426808;0,30483985774384;0,290156309411233;0,343459018017287;0,384485341704752
PRT;0,374591418400217;0,368142766542329;0,349904071877959;0,350639713373123;0,347767461196373;0,338596901530244;0,352351150763978;0,348986274851265;0,341499386652458;0,328280157723125;0,329468355052444;0,285253006534597;0,280022839614051;0,279370565859378;0,277997511290935;0,26977369404097;0,274839671893203;0,278799923576264;0,283534076410655;0,280538070397284;0,294044717522607;0,290909076633015;0,289150889737412;0,289990956433138;0,292326080197853;0,286006990509738;0,283528268485866;0,272115728947402;0,279788331339965
PRY;0,949904275847599;0,948257554038976;0,942851880035742;0,939741116057429;0,9349773278025;0,930947453978182;0,926375549138354;0,91497691409415;0,916483947065556;0,905096256379908;0,936245393703882;0,946427039826749;0,940324957332161;0,944629673289903;0,943450098883364;0,945559708598078;0,938153483540415;0,930442713092881;0,930236940520212;0,938567546435361;0,933750537269136;0,951519695572146;0,951126819015911;0,951632895362453;0,951296633598565;0,947094005420088;0,925867261547764;0,914691302186684;0,912788645096564
PYF;0,211014355850668;0,210906257739318;0,221688677681291;0,227534482449969;0,241310423800362;0,24481127962684;0,245810003784015;0,243123865206127;0,235519644772802;0,240464278233454;0,239939454105649;0,189722204727046;0,181747615783889;0,181269592352666;0,185698543111211;0,176337193800883;0,184586976091774;0,190164426080756;0,194147440941921;0,207851033193936;0,203162922378102;0,212141401459075;0,21809771356179;0,217663605182413;0,21014190999901;0,203437650307755;0,209468307021105;0,211098734870635;0,209194341912485
QAT;0,146426421284992;0,142070116157106;0,142145806558175;0,136595368432753;0,142634110123431;0,140577934028145;0,144969107374226;0,158340277280851;0,156672404068895;0,153393103141632;0,155302193627539;0,145038470385381;0,11539085597997;0,126470541307097;0,124893314001611;0,127031601481949;0,125287613224223;0,115538089822767;0,120324402509912;0,123754277293351;0,112372539630218;0,115902800366315;0,0953580874021293;0,127005480435278;0,127638128922196;0,129692398613853;0,129895381837512;0,132170330293096;0,132186736067602
REU;0,211633011945967;0,185699111825134;0,195485803222748;0,178175560493882;0,175421676145296;0,177814818684165;0,180476327597287;0,1810360856423;0,15593379169579;0,157437760999995;0,163277751127671;0,164856128219467;0,170738053807314;0,169334512241587;0,163676964509906;0,175109184167038;0,181330921858036;0,189420108541953;0,177073742708348;0,17798514403324;0,164599294705071;0,16993606869311;0,176026036278715;0,177416449678196;0,175503056814317;0,17295635350272;0,17347915311598;0,176737592473967;0,173956402094325
